time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0235036495357,0.00207291572016,12.1752718016,6.27483936829,6.27185067715,0.0,0.0660407579553,-0.00322683834069,3.30196344712,-0.043063048811,-0.0493990599,0.0,436.6465661098671,434.3642635169478,435.9312635973941,436.356741133899
1.3200000000000007,-0.0192603960815,0.00169521078394,12.3794508982,6.27842031382,6.26903278662,0.0,0.0757170626403,-0.00897007203054,3.50340975234,-0.0170380838527,-0.0549544652466,0.0,477.71348453579947,477.2881920070881,477.22590639019245,479.20786468548
1.3800000000000008,-0.0144150027744,0.00105262845591,12.5931442329,6.27743817597,6.2685138974,0.0,0.0858627222734,-0.0125461511746,3.61933966135,-0.0207396964559,-0.0378559410491,0.0,452.28141610359893,453.65501872251156,454.0764184314507,453.7794279760827
1.4400000000000008,-0.00894154271583,0.0001975860222,12.8147053939,6.28296614342,6.26868771846,0.0,0.0965399399223,-0.0153191594128,3.76556501548,-0.0504726653857,-0.056227719843,0.0,463.8477743397477,462.40165975838875,464.8850280626678,462.5489494156785
1.5000000000000009,-0.00277570549182,-0.000723505594787,13.0477138239,0.000195965108593,6.26547880863,0.0,0.109371371853,-0.0153067346359,4.00058383729,-0.0720361836367,-0.0528224761767,0.0,489.40120138982047,489.6528704857642,492.01973132672515,490.41862323314564
1.560000000000001,0.00410681747186,-0.00165162187795,13.2878154047,6.27945937093,6.26332292651,0.0,0.120223747787,-0.0159787577979,4.00278966314,-0.0662028801587,-0.0651159052873,0.0,421.5426314048517,420.47644879999757,419.97565497846927,420.47729399711534
1.620000000000001,0.0116531290423,-0.00268456380231,13.5289595611,6.27834881933,6.27475725425,0.0,0.13030270844,-0.018570304046,4.03525240067,-0.0488334948351,-0.0233930754319,0.0,429.4019472551347,432.9252760331175,429.23037599643493,430.699293270519
1.680000000000001,0.0196402338769,-0.00390341834936,13.7729084466,6.27542998679,6.27334170721,0.0,0.136067201861,-0.0223350245964,4.09615727406,-0.051701688322,-0.0246619269621,0.0,441.07496393240837,440.97008384118527,438.9428795610977,438.7031830578074
1.740000000000001,0.0280019781469,-0.00540610696519,14.0208813918,6.27325477317,6.27279458557,0.0,0.14271771922,-0.0279748267793,4.16934037309,-0.0422874808206,-0.0152153410513,0.0,443.963972932941,444.7384323441515,443.80983753654624,444.5804674173371
1.8000000000000012,0.036716736395,-0.00722441931003,14.2679629272,6.274718341,6.27271315495,0.0,0.147790116173,-0.0325167513894,4.06708152111,-0.065431758351,-0.00635460344342,0.0,386.10381313746115,386.9390655077665,386.1353803652431,383.9434914171936
1.8600000000000012,0.0457464409074,-0.00933461627695,14.5116506007,6.2708327776,6.27894412444,0.0,0.152689099173,-0.0381571148624,4.0558840094,-0.0641257599267,0.0206395708001,0.0,414.954424414138,417.31758583253713,417.10447265052477,417.2151116837232
1.9200000000000013,0.0549764258047,-0.0118959924254,14.7581620252,6.26697323671,0.00098755531563,0.0,0.154458779667,-0.047612401067,4.16078585727,-0.0652875892271,0.0413548317232,0.0,453.61871012465633,455.27948681442507,453.2833850619063,453.18703675118576
1.9800000000000013,0.0642125560182,-0.0150456130737,15.0077015601,6.26461776187,0.004767552101,0.0,0.15307158775,-0.0575901684497,4.15720908065,-0.0527455183943,0.027613298815,0.0,420.733048701199,419.5422342616073,419.2158667952517,420.3014636227451
2.0400000000000014,0.0732999213513,-0.0188614906501,15.2583295968,6.2615710256,0.00641236786034,0.0,0.149686884084,-0.0698817076859,4.19690795083,-0.0578955336635,0.0264624635395,0.0,434.38104306438123,434.28471012871483,434.07754072763294,433.64304873380934
2.1000000000000014,0.082112858169,-0.0235620020055,15.5173131214,6.26845195511,0.00815782114228,0.0,0.143873909707,-0.0859831753819,4.43499835508,-0.023825401755,0.0297751001277,0.0,493.3037877478639,493.5484623320744,493.6443749749009,496.151127053223
2.1600000000000015,0.0905628038403,-0.0290213319426,15.7870950547,6.27241698762,0.00993447675632,0.0,0.13760706397,-0.0955962822183,4.55725823298,0.00044585821592,0.0290831729525,0.0,462.29705991864176,462.24275960898115,460.84294430680404,462.7577011979151
2.2200000000000015,0.0985794401798,-0.0350013961985,16.0656177481,6.27265773274,0.0130784052296,0.0,0.129281410106,-0.103709492199,4.72614732932,0.00445352238749,0.0408950470929,0.0,476.3891490915752,477.2919176573096,476.7907784656155,477.09685689716235
2.2800000000000016,0.106025477378,-0.0414571369897,16.3543764694,6.27421454833,0.0155296661652,0.0,0.118650654672,-0.11128407367,4.89842129058,-0.00924410881272,0.0386236398029,0.0,479.8740532941637,479.70228132476274,479.2133496501702,478.17090287160454
2.3400000000000016,0.112885126772,-0.0482808131614,16.6467723717,6.27365454767,0.0179067949065,0.0,0.109812387355,-0.1162168176,4.84832030983,-0.0113371389239,0.0403569861179,0.0,411.61987856317086,411.7741693595534,410.0290183136275,409.84311780894745
2.4000000000000017,0.11906846027,-0.0554418491518,16.9419595045,6.27934641435,0.020477231958,0.0,0.0960255566709,-0.121893046563,4.99064283932,0.0151412596734,0.0347610402592,0.0,471.937316437441,471.5057745158887,470.13672669705164,472.18410913544176
2.4600000000000017,0.124411392486,-0.062812866075,17.2437141599,0.00186183879388,0.0226647582484,0.0,0.0818661802572,-0.123268571622,5.06750808012,0.0379518156957,0.0372573598334,0.0,452.8048453840282,453.00617910550983,451.87505417648214,453.71045593204184
2.520000000000002,0.128846674334,-0.0701624250003,17.550667722,0.00417377864408,0.0249691760007,0.0,0.0657484953549,-0.121480233405,5.16384304417,0.0343809445599,0.0329398799927,0.0,458.9574993763748,458.6151783162096,460.4063580430774,460.1242813758597
2.580000000000002,0.132091083716,-0.0773080325663,17.8667769833,0.0136792842716,0.0485290088715,0.0,0.0396955013743,-0.115558347906,5.37210853158,0.00327169069371,0.0826459267609,0.0,491.97249056609195,495.6410519290738,494.0255787919621,491.7262002090207
2.640000000000002,0.133357352457,-0.083939163404,18.193532786,0.0141581110845,0.0576469832219,0.0,0.0015269532642,-0.105442194954,5.51900744282,0.00801672814617,0.0590725600208,0.0,478.49524312232785,476.70102530482376,477.46258672745273,477.82442350529567
2.700000000000002,0.1320555414,-0.0899281345456,18.5307750308,0.0147749155457,0.0616005871318,0.0,-0.0453336252694,-0.094135712811,5.72137898776,0.0110281646676,0.0507623314141,0.0,494.89332049596374,494.28298956424055,495.45123557017286,495.67249466317946
2.760000000000002,0.128005701953,-0.0952603077246,18.8767429362,0.0195555620385,0.0796256235287,0.0,-0.0914946565643,-0.0831549460805,5.81032328472,0.0320927701284,0.00714805036804,0.0,465.9435708044252,462.52139018056766,462.7555334767829,464.41095797676826
2.820000000000002,0.121014748901,-0.0998649500128,19.2262725887,0.0266674434517,0.0832953533619,0.0,-0.141876174173,-0.0697093234716,5.84046270203,0.0558685151867,-0.0138089603408,0.0,447.74427795605646,446.03570778432805,445.858146846953,447.79764264064175
2.880000000000002,0.110936691245,-0.103538985161,19.5776956069,0.030327230513,0.0843755111044,0.0,-0.194124336073,-0.0524206003096,5.87343533363,0.048474514985,0.000172730863486,0.0,447.1489763151675,448.2868667911697,448.90965252393397,448.31100190441407
2.940000000000002,0.0981314240863,-0.106259507735,19.9259811558,0.0364524894166,0.0874962036207,0.0,-0.232995781084,-0.0378195092748,5.73673472964,0.0275904102115,-0.0203838837668,0.0,391.95217617083034,390.0366216846268,393.43469999023483,391.4970720094873
3.000000000000002,0.082311851308,-0.107711782251,20.27350273,0.0499012679578,0.086337512568,0.0,-0.294152384537,-0.00918651258769,5.84670365791,-0.0112479274059,-0.0246107111047,0.0,471.15811375310926,470.83117302906214,472.3044556608283,469.2989500717754
3.0600000000000023,0.0629087352168,-0.107243333064,20.626924793,0.0530235745598,0.0849480293252,0.0,-0.352438266368,0.0250716466877,5.93355484242,0.00893205435979,-0.0292603688686,0.0,465.16902693652867,464.8046040365261,464.5392761887395,466.1193402691925
3.1200000000000023,0.0402793364868,-0.104803038074,20.9826844212,0.057506661108,0.0845511885064,0.0,-0.401829709821,0.0566782829786,5.92510097125,-0.0140646757307,-0.0176349531213,0.0,436.2464360208459,437.21615226701846,436.9384084237905,435.0165707705002
3.1800000000000024,0.014371466213,-0.100054760534,21.3414804522,0.0939101040897,0.0888743849583,0.0,-0.462194025443,0.105364514033,6.03392218176,-0.0821312857804,-0.0442751000584,0.0,473.87819129774186,471.8254052334417,475.54022318605286,470.29552593390883
3.2400000000000024,-0.0148477051533,-0.0921708926876,21.7024730263,0.0960920249918,0.0886619249111,0.0,-0.511787021054,0.15760806973,5.99928393534,-0.0540979033086,-0.062642976233,0.0,429.94332437476555,428.38220675259214,428.7537640389628,431.12506245382286
3.3000000000000025,-0.0471039330492,-0.0810494958252,22.0622195403,0.0930419547267,0.0860670555307,0.0,-0.563184992557,0.212850733278,5.99229028372,-0.0503044895456,-0.0519653632088,0.0,437.736104987879,438.6214399879178,438.21130892473195,438.524728584728
3.3600000000000025,-0.0824922773179,-0.0665290417398,22.4226337066,0.100725271056,0.0835334305981,0.0,-0.616172501141,0.271821190077,6.02128166618,-0.0156489964931,-0.0447065454994,0.0,448.9516281063154,449.5388185594345,448.81824524820786,451.6219333000474
3.4200000000000026,-0.121226365055,-0.0480833725358,22.7873249121,0.103187483216,0.0809677015305,0.0,-0.674641994277,0.343254123913,6.13443395329,-0.0370871234789,-0.0419773767647,0.0,475.07561679773556,475.2839293584716,477.5104757603442,475.87192856743934
3.4800000000000026,-0.163463909789,-0.0252999310537,23.1589667367,0.101383007801,0.0879319433562,0.0,-0.733916328385,0.415927214112,6.25287820882,-0.0310810017299,-0.00942271980043,0.0,478.24303161703557,480.7163910810118,477.9689676223194,478.4261372380626
3.5400000000000027,-0.208977830614,0.00133980776106,23.5330704684,0.100610378716,0.0900370339872,0.0,-0.783418410567,0.472028136341,6.21736844882,-0.0437923973444,-0.0285641776049,0.0,434.43502116132294,432.82674117716857,431.9562268685731,430.8820938332829
3.6000000000000028,-0.257503255218,0.0313561051646,23.9052113706,0.102178809327,0.0891028652082,0.0,-0.83404243417,0.528641694456,6.1874302456,-0.0225213278363,-0.0395112395198,0.0,434.30543305825785,433.38565489882535,433.40235765538114,435.1862124076823
3.660000000000003,-0.308973974154,0.0647025642415,24.2747187284,0.10084613133,0.087306087245,0.0,-0.881544354412,0.582831427749,6.12976289622,-0.021805061,-0.0490964638804,0.0,426.0454277540525,425.2238112470252,423.694053364673,423.7555955640003
3.720000000000003,-0.36319657968,0.101220130416,24.6399924565,0.105714314536,0.0846527398037,0.0,-0.925717252716,0.634849852922,6.04640584311,-0.0502562438137,-0.0442524364688,0.0,414.7056000376533,415.1294390347337,417.16990795318674,414.6770441739758
3.780000000000003,-0.420503547651,0.141526125229,25.0058115483,0.11019717419,0.0821845975797,0.0,-0.984228385539,0.709110971606,6.14693364787,-0.0814770709684,-0.0503395138844,0.0,473.94290999380746,473.4736200068547,473.99346321851704,471.5850972258839
3.840000000000003,-0.481010575976,0.186003294911,25.3744441958,0.108954461068,0.0806298329862,0.0,-1.03255957801,0.773370516576,6.14081766262,-0.103628775375,-0.0648557429699,0.0,442.37086602760866,441.17156201231893,442.0864726011538,440.2503404071901
3.900000000000003,-0.544261938374,0.234137450274,25.7411918878,0.104380012681,0.0769537088337,0.0,-1.07556123564,0.83077912401,6.0844310075,-0.118923268248,-0.0608343066045,0.0,424.51096821851377,424.8528453913291,425.9604096809238,424.63911175668557
3.960000000000003,-0.61002472375,0.285598444116,26.104157612,0.0999076290309,0.0792916161973,0.0,-1.11676667994,0.884254403454,6.01476898975,-0.102207444574,-0.0888674895607,0.0,421.6613206969876,419.2278465170736,418.54581341072407,419.98617398908283
4.020000000000002,-0.678743716773,0.340769265512,26.468738856,0.0947149098053,0.0773797165546,0.0,-1.17360431594,0.954137611486,6.13731278336,-0.09272122131,-0.0697736862841,0.0,479.03540929320434,480.4804172658003,479.0125533438449,479.7258798190865
